ip,timestamp,method,uri,status_code,bytes,response_bytes,decoded_uri,url_length,is_suspicious_uri,is_4xx,is_5xx,request_interval,method_GET,method_HEAD,method_OPTIONS,method_POST
207.46.13.136,2019-01-22 05:11:00,GET,/blog/accessories/wristwatch/%d9%85%d8%b9%d8%b1%d9%81%db%8c-watch-urbane-luxe-%d8%a8%d8%a7-%d8%b7%d9%84%d8%a7%db%8c-%db%b2%db%b3-%d8%b9%db%8c%d8%a7%d8%b1/,200,22832,22832,/blog/accessories/wristwatch/معرفی-watch-urbane-luxe-با-طلای-۲۳-عیار/,154,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/33091/63669/%D9%81%D8%B1-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%85%D9%88-%D8%A8%D8%A7%D8%A8%DB%8C%D9%84%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-271CE,200,41253,41253,/product/33091/63669/فر-کننده-مو-بابیلیس-مدل-271ce,145,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/32252/62550/%D8%B9%D8%B7%D8%B1-%D9%88-%D8%A7%D8%AF%DA%A9%D9%84%D9%86-%D9%85%D8%B4%D8%AA%D8%B1%DA%A9-Odin-%D9%85%D8%AF%D9%84-Century-Formula-03,200,41450,41450,/product/32252/62550/عطر-و-ادکلن-مشترک-odin-مدل-century-formula-03,151,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/15830,200,40672,40672,/product/15830,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/32512/62888/%D8%B3%D8%AA-%DA%A9%D8%A7%D9%84%D8%B3%DA%A9%D9%87-%D9%87%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-Rapid-4-Plus-SND%2BBag-Caviar-Tango,200,41980,41980,/product/32512/62888/ست-کالسکه-هاک-مدل-rapid-4-plus-snd+bag-caviar-tango,144,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/32358/62677/%D8%B1%DB%8C%D8%B4-%D8%AA%D8%B1%D8%A7%D8%B4-%D9%86%D9%88%D8%B3%D8%A7%D9%86%DB%8C-%D8%A8%D8%B1%D8%A7%D9%88%D9%86-%D9%85%D8%AF%D9%84-9260S,200,41971,41971,/product/32358/62677/ریش-تراش-نوسانی-براون-مدل-9260s,157,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/29055/58260/%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D9%81%D8%B1-%D8%B1%D9%88%D9%85%DB%8C%D8%B2%DB%8C-%D8%A8%D8%A7%DB%8C%D8%AA%D8%B1%D9%88%D9%86-%D9%85%D8%AF%D9%84-BMW-25BGC-2,200,42095,42095,/product/29055/58260/مایکروفر-رومیزی-بایترون-مدل-bmw-25bgc-2,180,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/9280/12323/%D8%B9%D8%B7%D8%B1-%D9%88-%D8%A7%D8%AF%DA%A9%D9%84%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%87%D8%B1%D9%85%D8%B3-%D9%85%D8%AF%D9%84-Terre-D-Hermes-Pure-Parfume,200,42156,42156,/product/9280/12323/عطر-و-ادکلن-مردانه-هرمس-مدل-terre-d-hermes-pure-parfume,185,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/28961/58060/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-SL411R,200,42024,42024,/product/28961/58060/صندلی-صنعتی-نیلپر-مدل-sl411r,139,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/10011/13745/%D9%81%D8%B1-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%85%D9%88-%D8%A8%D8%A7%D8%A8%DB%8C%D9%84%DB%8C%D8%B3-%D9%85%D8%AF%D9%84-C20E,200,43504,43504,/product/10011/13745/فر-کننده-مو-بابیلیس-مدل-c20e,144,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/21627,200,42213,42213,/product/21627,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/28961/58060/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-SL411R,200,42018,42018,/product/28961/58060/صندلی-صنعتی-نیلپر-مدل-sl411r,139,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/13158,200,41938,41938,/product/13158,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/30160,200,41100,41100,/product/30160,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/5268,200,41688,41688,/product/5268,13,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/21582,200,40627,40627,/product/21582,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/16906,200,40240,40240,/product/16906,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/4166,200,40761,40761,/product/4166,13,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/9280/12323/%D8%B9%D8%B7%D8%B1-%D9%88-%D8%A7%D8%AF%DA%A9%D9%84%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%87%D8%B1%D9%85%D8%B3-%D9%85%D8%AF%D9%84-Terre-D-Hermes-Pure-Parfume,200,42159,42159,/product/9280/12323/عطر-و-ادکلن-مردانه-هرمس-مدل-terre-d-hermes-pure-parfume,185,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/10152,200,40719,40719,/product/10152,14,0,0,0,0.0,True,False,False,False
46.4.203.149,2019-01-22 05:11:00,GET,/product/17030/32617/%D8%B4%DB%8C%D8%B1-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%A7%D9%87%D8%B1%D9%85%DB%8C-%D8%B1%D8%A7%D8%B3%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D8%AF%D8%B1%D9%86%D8%A7R221-2,200,546558,546558,/product/17030/32617/شیر-ظرفشویی-اهرمی-راسان-مدل-درناr221-2,194,0,0,0,720.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/21582,200,40626,40626,/product/21582,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/21627,200,42221,42221,/product/21627,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/12292,200,41259,41259,/product/12292,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/16906,200,40240,40240,/product/16906,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/29452/58886/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-%D9%85%D8%B3%D8%B7%D8%AD-hp-%D9%85%D8%AF%D9%84-2500-f1,200,41904,41904,/product/29452/58886/اسکنر-مسطح-hp-مدل-2500-f1,106,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/12292,200,41259,41259,/product/12292,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/12292,200,41259,41259,/product/12292,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/30501/60208/%D8%B9%D8%B7%D8%B1-%D9%88-%D8%A7%D8%AF%DA%A9%D9%84%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%86%DB%8C%D9%86%D8%A7-%D8%B1%DB%8C%DA%86%DB%8C-%D9%85%D8%AF%D9%84-Love-Fills-L-Air-Du-Tepms,200,41667,41667,/product/30501/60208/عطر-و-ادکلن-زنانه-نینا-ریچی-مدل-love-fills-l-air-du-tepms,203,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/21582,200,40624,40624,/product/21582,14,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/32940/63475/%D8%AC%D8%A7%D8%B1%D9%88%D8%A8%D8%B1%D9%82%DB%8C-%D8%A8%D8%A7-%D9%BE%D8%A7%DA%A9%D8%AA-%D9%85%DB%8C%D8%AF%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-VC-F610B,200,42390,42390,/product/32940/63475/جاروبرقی-با-پاکت-میدیا-مدل-vc-f610b,166,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/5700/6256/%D8%A7%D9%BE%DB%8C%D9%84%D8%A7%D8%AA%D9%88%D8%B1-%D9%BE%D8%A7%D9%86%D8%A7%D8%B3%D9%88%D9%86%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-ES-WD74,200,42389,42389,/product/5700/6256/اپیلاتور-پاناسونیک-مدل-es-wd74,149,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/28961/58060/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-SL411R,200,42018,42018,/product/28961/58060/صندلی-صنعتی-نیلپر-مدل-sl411r,139,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:11:00,GET,/product/19485,200,40924,40924,/product/19485,14,0,0,0,0.0,True,False,False,False
63.143.42.242,2019-01-22 05:12:00,GET,/,200,30730,30730,/,1,0,0,0,0.0,True,False,False,False
63.143.42.246,2019-01-22 05:12:00,GET,/,200,30730,30730,/,1,0,0,0,0.0,True,False,False,False
63.143.42.246,2019-01-22 05:12:00,GET,/,301,178,178,/,1,0,0,0,60.0,True,False,False,False
220.181.108.161,2019-01-22 05:12:00,GET,/product/10561/%DA%AF%D9%88%D8%B4%DB%8C-%D8%AA%D9%84%D9%81%D9%86-%D8%A8%DB%8C-%D8%B3%DB%8C%D9%85-%DA%AF%DB%8C%DA%AF%D8%A7%D8%B3%D8%AA-%D9%85%D8%AF%D9%84-Gigaset-Cordless-Telephone-C530A,200,558268,558268,/product/10561/گوشی-تلفن-بی-سیم-گیگاست-مدل-gigaset-cordless-telephone-c530a,185,0,0,0,0.0,True,False,False,False
63.143.42.242,2019-01-22 05:12:00,GET,/,301,178,178,/,1,0,0,0,60.0,True,False,False,False
5.160.157.20,2019-01-22 05:12:00,GET,/browse/head%20washer,301,178,178,/browse/head washer,21,0,0,0,60.0,True,False,False,False
66.249.66.198,2019-01-22 05:12:00,GET,/filter,301,178,178,/filter,7,0,0,0,780.0,True,False,False,False
54.36.148.117,2019-01-22 05:12:00,GET,"/filter/b145,b261,b50,p46",200,36044,36044,"/filter/b145,b261,b50,p46",25,0,0,0,660.0,True,False,False,False
66.249.66.194,2019-01-22 05:12:00,GET,/m/product/30645/%D8%B9%D8%B7%D8%B1-%D9%88-%D8%A7%D8%AF%DA%A9%D9%84%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%AA%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D8%AF-%D9%85%D8%AF%D9%84-Tom-Ford-Orchid-Soleil-EDP-For-Women,200,20141,20141,/m/product/30645/عطر-و-ادکلن-زنانه-تام-فورد-مدل-tom-ford-orchid-soleil-edp-for-women,204,0,0,0,60.0,True,False,False,False
157.55.39.236,2019-01-22 05:12:00,GET,/image/65127/productModel/150x150,200,4880,4880,/image/65127/productmodel/150x150,33,0,0,0,0.0,True,False,False,False
157.55.39.236,2019-01-22 05:12:00,GET,/image/65127/productModel/100x100,200,2911,2911,/image/65127/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
157.55.39.236,2019-01-22 05:12:00,GET,/image/62502/productModel/150x150,200,4247,4247,/image/62502/productmodel/150x150,33,0,0,0,480.0,True,False,False,False
5.115.181.203,2019-01-22 05:12:00,GET,/image/34230,200,4316,4316,/image/34230,12,0,0,0,0.0,True,False,False,False
5.115.181.203,2019-01-22 05:12:00,GET,/image/33888,200,3975,3975,/image/33888,12,0,0,0,0.0,True,False,False,False
5.115.181.203,2019-01-22 05:12:00,GET,/image/11947,200,4167,4167,/image/11947,12,0,0,0,0.0,True,False,False,False
5.160.157.20,2019-01-22 05:12:00,GET,/browse/tv-digital-receiver,301,178,178,/browse/tv-digital-receiver,27,0,0,0,0.0,True,False,False,False
51.15.15.54,2019-01-22 05:12:00,GET,/blog/tag/%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D8%B3%D8%A7%D9%81%D8%AA/,200,21442,21442,/blog/tag/مایکروسافت/,71,0,0,0,0.0,True,False,False,False
66.249.66.199,2019-01-22 05:12:00,GET,"/m/filter/b1,p62",200,18874,18874,"/m/filter/b1,p62",16,0,0,0,0.0,True,False,False,False
66.249.66.199,2019-01-22 05:12:00,GET,"/filter/b261,b735,p7",200,31819,31819,"/filter/b261,b735,p7",20,0,0,0,780.0,True,False,False,False
157.55.39.236,2019-01-22 05:12:00,GET,/image/996/article/100x100,200,7883,7883,/image/996/article/100x100,26,0,0,0,0.0,True,False,False,False
157.55.39.236,2019-01-22 05:12:00,GET,/image/62499/productModel/150x150,200,4609,4609,/image/62499/productmodel/150x150,33,0,0,0,0.0,True,False,False,False
157.55.39.236,2019-01-22 05:12:00,GET,/image/62499/productModel/100x100,200,2833,2833,/image/62499/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
157.55.39.236,2019-01-22 05:12:00,GET,/image/343/article/100x100,200,18613,18613,/image/343/article/100x100,26,0,0,0,0.0,True,False,False,False
157.55.39.236,2019-01-22 05:12:00,GET,/image/57677/productModel/150x150,200,4363,4363,/image/57677/productmodel/150x150,33,0,0,0,0.0,True,False,False,False
51.15.15.54,2019-01-22 05:12:00,GET,/blog/tag/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF/,200,21404,21404,/blog/tag/ساعت-هوشمند/,72,0,0,0,60.0,True,False,False,False
83.123.120.223,2019-01-22 05:12:00,GET,/image/11947,200,4167,4167,/image/11947,12,0,0,0,0.0,True,False,False,False
23.101.169.3,2019-01-22 05:12:00,GET,/static/bundle-bundle_site_head.css,200,55531,55531,/static/bundle-bundle_site_head.css,35,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 05:12:00,GET,/m/filter/c392%7C%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%D9%87%20%D8%AA%D8%B5%D9%88%DB%8C%D8%B1%2Cp59,200,16748,16748,"/m/filter/c392|اندازه تصویر,p59",92,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/32607/63041/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%A8%DB%8C%D9%88%D8%B1%D8%B1-%D9%85%D8%AF%D9%84-BM44,200,42441,42441,/product/32607/63041/فشارسنج-بازویی-بیورر-مدل-bm44,155,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/4275,200,42355,42355,/product/4275,13,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/32626/63062/%D8%B9%D8%B7%D8%B1-%D9%88-%D8%A7%D8%AF%DA%A9%D9%84%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-ELIE-SAAB-%D9%85%D8%AF%D9%84-Le-Parfum-in-white,200,42522,42522,/product/32626/63062/عطر-و-ادکلن-زنانه-elie-saab-مدل-le-parfum-in-white,156,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/2538,200,40668,40668,/product/2538,13,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/31224/61154/%DA%A9%D9%88%D9%84%D8%B1-%DA%AF%D8%A7%D8%B2%DB%8C-%D8%A7%D8%B3%D9%BE%D9%84%DB%8C%D8%AA-%D8%AA%D9%88%D8%B4%DB%8C%D8%A8%D8%A7-%D9%85%D8%AF%D9%84-RAS-30N3KP-AR,200,42239,42239,/product/31224/61154/کولر-گازی-اسپلیت-توشیبا-مدل-ras-30n3kp-ar,177,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/32367/62693/%D8%AA%D8%B1%D8%A7%D8%B2%D9%88-%D8%B2%DB%8C%DA%A9%D9%84%D8%A7%D8%B3-%D9%85%D8%AF-%D9%85%D8%AF%D9%84-ZYK-MS01,200,41154,41154,/product/32367/62693/ترازو-زیکلاس-مد-مدل-zyk-ms01,129,0,0,0,0.0,True,False,False,False
34.247.132.53,2019-01-22 05:12:00,GET,/,200,29694,29694,/,1,0,0,0,60.0,True,False,False,False
40.77.167.170,2019-01-22 05:12:00,GET,/product/32768/63218/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%A7%DB%8C%DA%A9%D8%B3-%D9%88%DB%8C%DA%98%D9%86-%D9%85%D8%AF%D9%84-24XS450,200,42364,42364,/product/32768/63218/تلویزیون-ال-ای-دی-ایکس-ویژن-مدل-24xs450,185,0,0,0,60.0,True,False,False,False
40.77.167.170,2019-01-22 05:12:00,GET,/filter,301,178,178,/filter,7,0,0,0,0.0,True,False,False,False
40.77.167.170,2019-01-22 05:12:00,GET,"/filter/b58,b877,p38",200,34474,34474,"/filter/b58,b877,p38",20,0,0,0,0.0,True,False,False,False
40.77.167.170,2019-01-22 05:12:00,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b310,b481,b52,b598,b615,b67,b77,b83,stexists",200,39078,39078,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b310,b481,b52,b598,b615,b67,b77,b83,stexists",115,0,0,0,0.0,True,False,False,False
40.77.167.170,2019-01-22 05:12:00,GET,/filter,301,178,178,/filter,7,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/31722/61842/%DA%AF%D9%88%D8%B4%D8%AA-%DA%A9%D9%88%D8%A8-%D8%A8%D8%B1%D9%82%DB%8C-%D8%A8%D8%B1%D8%A7%D9%88%D9%86-%D9%85%D8%AF%D9%84-MQ545,200,42149,42149,/product/31722/61842/گوشت-کوب-برقی-براون-مدل-mq545,145,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/32462/62827/%D8%A7%D8%AA%D9%88-%D9%85%D8%AE%D8%B2%D9%86-%D8%AF%D8%A7%D8%B1-%D8%AA%D9%81%D8%A7%D9%84-%D9%85%D8%AF%D9%84-GV7340,200,40407,40407,/product/32462/62827/اتو-مخزن-دار-تفال-مدل-gv7340,134,0,0,0,0.0,True,False,False,False
54.36.148.186,2019-01-22 05:12:00,GET,"/filter/746|1250%20%D9%88%D8%A7%D8%AA,746|320%20%D9%88%D8%A7%D8%AA",499,0,0,"/filter/746|1250 وات,746|320 وات",66,0,1,0,360.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/32843/63312/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-40M5870,200,42721,42721,/product/32843/63312/تلویزیون-ال-ای-دی-سامسونگ-مدل-40m5870,178,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/3593,200,41960,41960,/product/3593,13,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/10591/15149/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD-%D8%A8%D8%AF%D9%86-%D9%BE%D8%A7%D9%86%D8%A7%D8%B3%D9%88%D9%86%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-ES2263K,200,41754,41754,/product/10591/15149/ماشین-اصلاح-بدن-پاناسونیک-مدل-es2263k,183,0,0,0,0.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/25695,200,41177,41177,/product/25695,14,0,0,0,0.0,True,False,False,False
157.55.39.245,2019-01-22 05:12:00,GET,/product/24186/%D9%BE%DB%8C%D8%A7%D9%86%D9%88-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-YAMAHA-%D9%85%D8%AF%D9%84-P-45,200,39737,39737,/product/24186/پیانو-دیجیتال-yamaha-مدل-p-45,119,0,0,0,0.0,True,False,False,False
157.55.39.245,2019-01-22 05:12:00,GET,/product/12641/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-Omron-%D9%85%D8%AF%D9%84-Upper-arm-Blood-Pressure-Monitor-MIT-Elite,200,43185,43185,/product/12641/فشارسنج-بازویی-omron-مدل-upper-arm-blood-pressure-monitor-mit-elite,162,0,0,0,0.0,True,False,False,False
123.125.71.112,2019-01-22 05:12:00,GET,/product/10561/%DA%AF%D9%88%D8%B4%DB%8C-%D8%AA%D9%84%D9%81%D9%86-%D8%A8%DB%8C-%D8%B3%DB%8C%D9%85-%DA%AF%DB%8C%DA%AF%D8%A7%D8%B3%D8%AA-%D9%85%D8%AF%D9%84-Gigaset-Cordless-Telephone-C530A,301,178,178,/product/10561/گوشی-تلفن-بی-سیم-گیگاست-مدل-gigaset-cordless-telephone-c530a,185,0,0,0,0.0,True,False,False,False
40.77.167.170,2019-01-22 05:12:00,GET,/image/29398,200,8389,8389,/image/29398,12,0,0,0,0.0,True,False,False,False
23.101.169.3,2019-01-22 05:12:00,GET,/static/js/ieFix.min.js,200,232,232,/static/js/iefix.min.js,23,0,0,0,720.0,True,False,False,False
23.101.169.3,2019-01-22 05:12:00,GET,/static/js/json3.min.js,200,3184,3184,/static/js/json3.min.js,23,0,0,0,0.0,True,False,False,False
23.101.169.3,2019-01-22 05:12:00,GET,/image/%7B%7BbasketItem.id%7D%7D,200,5,5,/image/{{basketitem.id}},32,0,0,0,0.0,True,False,False,False
54.36.148.198,2019-01-22 05:12:00,GET,"/filter/p18,rf20000000,rt30000000,stexists",200,33479,33479,"/filter/p18,rf20000000,rt30000000,stexists",42,0,0,0,4020.0,True,False,False,False
23.101.169.3,2019-01-22 05:12:00,GET,/browse/cooktop/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D8%B5%D9%81%D8%AD%D9%87-%D8%A7%DB%8C,200,33417,33417,/browse/cooktop/اجاق-گاز-صفحه-ای,97,0,0,0,0.0,True,False,False,False
66.249.66.197,2019-01-22 05:12:00,GET,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b183,b185,b188,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b261,b270,b3,b308,b32,b36,b41,b42,b441,b454,b481,b485,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b874,b877,b879,b88,b880,b883,b890,b900,b99,stexists",200,27229,27229,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b183,b185,b188,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b261,b270,b3,b308,b32,b36,b41,b42,b441,b454,b481,b485,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b874,b877,b879,b88,b880,b883,b890,b900,b99,stexists",284,0,0,0,120.0,True,False,False,False
66.249.66.194,2019-01-22 05:12:00,GET,"/m/filter/b1,b103,b105,b126,b136,b143,b147,b148,b151,b152,b183,b185,b186,b188,b192,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b441,b481,b484,b485,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b795,b874,b877,b879,b88,b880,b883,b890,b900,b99,stexists",200,27687,27687,"/m/filter/b1,b103,b105,b126,b136,b143,b147,b148,b151,b152,b183,b185,b186,b188,b192,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b441,b481,b484,b485,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b795,b874,b877,b879,b88,b880,b883,b890,b900,b99,stexists",314,0,0,0,0.0,True,False,False,False
207.46.13.136,2019-01-22 05:12:00,GET,"/filter/b123,b533,b6,p51",200,35666,35666,"/filter/b123,b533,b6,p51",24,0,0,0,0.0,True,False,False,False
207.46.13.136,2019-01-22 05:12:00,GET,/filter/b174%2Cb231%2Cb679,200,36678,36678,"/filter/b174,b231,b679",26,0,0,0,0.0,True,False,False,False
207.46.13.136,2019-01-22 05:12:00,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b321,b441,b52,b598,b614,b63,b679,b77,b83",200,38129,38129,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b321,b441,b52,b598,b614,b63,b679,b77,b83",111,0,0,0,0.0,True,False,False,False
207.46.13.136,2019-01-22 05:12:00,GET,/filter,301,178,178,/filter,7,0,0,0,60.0,True,False,False,False
91.99.72.15,2019-01-22 05:12:00,GET,/product/13937,200,42064,42064,/product/13937,14,0,0,0,60.0,True,False,False,False
66.249.66.197,2019-01-22 05:12:00,GET,/m/filter,302,0,0,/m/filter,9,0,0,0,0.0,True,False,False,False
54.36.148.241,2019-01-22 05:12:00,GET,"/filter/b231,b883,p18342",200,34371,34371,"/filter/b231,b883,p18342",24,0,0,0,1920.0,True,False,False,False
54.36.148.26,2019-01-22 05:12:00,GET,"/filter/b697,p22087,stexists,v1|%20%20%D9%85%D8%B4%DA%A9%DB%8C",200,29561,29561,"/filter/b697,p22087,stexists,v1|  مشکی",62,0,0,0,0.0,True,False,False,False
